ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5289923,F,N,Y,0,180000,Pensioner,Higher education,Married,House / apartment,-24283,365243,1,0,0,0,,2
5289931,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-20880,-436,1,0,1,0,Drivers,2
5290033,F,Y,Y,1,81000,Working,Secondary / secondary special,Married,House / apartment,-13222,-1624,1,0,0,0,,3
5290039,F,Y,Y,1,81000,Working,Secondary / secondary special,Married,House / apartment,-13222,-1624,1,0,0,0,,3
5290041,M,Y,Y,1,81000,Working,Secondary / secondary special,Single / not married,House / apartment,-13222,-1624,1,0,0,0,,3
5290146,M,Y,N,2,225000,Working,Secondary / secondary special,Married,House / apartment,-16140,-2902,1,0,0,0,Laborers,4
5290151,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-12755,-2720,1,0,0,0,Sales staff,2
5290213,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-17091,-679,1,0,0,0,Drivers,2
5290214,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-17091,-679,1,0,0,0,Drivers,2
5290271,M,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-22228,365243,1,0,0,0,,2
5290634,F,N,N,0,76500,Working,Secondary / secondary special,Married,House / apartment,-17055,-3136,1,1,0,0,Laborers,2
5290743,M,Y,Y,1,180000,Working,Incomplete higher,Married,House / apartment,-12574,-2647,1,0,0,0,Core staff,3
5290809,M,Y,N,0,180000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15292,-148,1,0,0,0,Managers,2
5290876,F,N,N,0,49500,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-21721,365243,1,0,1,0,,2
5290884,F,N,N,0,112500,Working,Higher education,Married,House / apartment,-13728,-5867,1,1,0,0,Laborers,2
5291012,F,N,Y,0,103500,Pensioner,Secondary / secondary special,Married,House / apartment,-21089,365243,1,0,1,0,,2
5295460,M,N,Y,1,180000,Commercial associate,Higher education,Civil marriage,House / apartment,-17905,-444,1,0,0,0,Security staff,3
5295461,M,N,Y,1,180000,Pensioner,Higher education,Civil marriage,House / apartment,-17905,-444,1,0,0,0,Security staff,3
5295464,M,N,Y,1,180000,Commercial associate,Higher education,Civil marriage,House / apartment,-17905,-444,1,0,0,0,Security staff,3
5295538,F,Y,Y,0,45000,Pensioner,Secondary / secondary special,Married,House / apartment,-20662,365243,1,0,0,0,,2
5295558,F,Y,Y,0,270000,Pensioner,Higher education,Married,House / apartment,-23357,365243,1,0,1,0,,2
5295560,F,Y,Y,0,270000,Pensioner,Higher education,Single / not married,House / apartment,-23357,365243,1,0,1,0,,2
5295869,F,Y,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11829,-1724,1,0,0,0,Laborers,2
5295887,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-22019,365243,1,0,0,0,,2
5296442,F,N,N,1,157500,Working,Secondary / secondary special,Single / not married,House / apartment,-11722,-1390,1,1,0,0,Sales staff,2
5296487,M,N,N,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-18067,-5559,1,1,1,0,Laborers,2
5296492,F,N,N,0,31500,Pensioner,Secondary / secondary special,Married,House / apartment,-21475,365243,1,0,0,0,,2
5296517,F,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-17004,-3490,1,1,0,0,Medicine staff,2
5297024,M,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-18327,-7288,1,1,0,0,Laborers,2
5297070,M,Y,N,1,270000,Commercial associate,Incomplete higher,Separated,House / apartment,-12473,-1444,1,0,1,0,Drivers,2
5297071,M,Y,N,1,270000,Commercial associate,Incomplete higher,Separated,House / apartment,-12473,-1444,1,0,1,0,Drivers,2
5297107,M,Y,N,2,675000,Working,Secondary / secondary special,Married,Rented apartment,-11966,-804,1,0,0,0,Managers,4
5297120,F,N,Y,0,126000,Commercial associate,Higher education,Married,House / apartment,-17459,-2784,1,1,1,0,Core staff,2
5297128,F,N,Y,0,126000,Commercial associate,Higher education,Married,House / apartment,-17459,-2784,1,1,1,0,Core staff,2
5297263,F,N,N,1,81000,Pensioner,Secondary / secondary special,Widow,House / apartment,-20704,365243,1,0,1,0,,2
5297328,F,N,N,1,117000,Working,Higher education,Married,House / apartment,-11484,-2191,1,1,0,0,Core staff,1
5297331,F,N,N,1,117000,Working,Higher education,Married,House / apartment,-11484,-2191,1,1,0,0,Core staff,3
5297463,F,Y,N,3,112500,Working,Secondary / secondary special,Separated,Municipal apartment,-13212,-3471,1,0,0,0,Laborers,4
5297575,M,Y,N,1,216000,Working,Higher education,Married,House / apartment,-13532,-4079,1,0,1,0,Accountants,3
5297617,F,Y,N,0,270000,Working,Higher education,Single / not married,House / apartment,-14470,-1887,1,0,0,1,Managers,2
5297621,F,Y,N,0,270000,Working,Higher education,Married,House / apartment,-14470,-1887,1,0,0,1,Managers,2
5297815,M,Y,N,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-11898,-153,1,0,0,0,Laborers,2
5298191,F,N,Y,0,90000,Working,Secondary / secondary special,Widow,House / apartment,-19944,-1632,1,0,0,0,Laborers,1
5298193,F,N,Y,0,90000,Working,Secondary / secondary special,Widow,House / apartment,-19944,-1632,1,0,0,0,Laborers,1
5298376,F,N,Y,2,40500,Working,Secondary / secondary special,Married,House / apartment,-12360,-1022,1,0,0,0,,4
5298377,F,N,Y,2,40500,Working,Secondary / secondary special,Married,House / apartment,-12360,-1022,1,0,0,0,,4
5298378,F,N,Y,2,40500,Working,Secondary / secondary special,Married,House / apartment,-12360,-1022,1,0,0,0,,4
5298489,F,Y,Y,0,171000,State servant,Secondary / secondary special,Married,House / apartment,-21233,-5223,1,0,1,0,High skill tech staff,2
5307087,M,Y,Y,2,540000,Working,Secondary / secondary special,Married,House / apartment,-13718,-2490,1,0,1,0,Managers,1
5307359,F,Y,Y,0,247500,Working,Higher education,Married,With parents,-10589,-1843,1,0,0,0,Sales staff,2
5307374,F,N,Y,1,180000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-10185,-1935,1,0,0,0,Core staff,3
5307378,M,Y,N,0,81000,Working,Secondary / secondary special,Single / not married,House / apartment,-13632,-2698,1,0,0,0,Drivers,1
5307437,M,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-13872,-2270,1,0,1,0,,2
5307465,M,N,N,0,126000,Pensioner,Higher education,Single / not married,House / apartment,-19223,365243,1,0,0,0,,2
5313503,F,N,Y,0,202500,Pensioner,Higher education,Separated,House / apartment,-22599,365243,1,0,0,0,,1
5313525,M,Y,Y,2,247500,Pensioner,Secondary / secondary special,Married,House / apartment,-12597,-410,1,0,0,0,Laborers,4
5313528,M,Y,Y,2,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,-12597,-410,1,0,0,0,Laborers,1
5313845,F,Y,Y,1,139500,Pensioner,Higher education,Married,House / apartment,-20908,365243,1,0,0,1,,3
5314030,M,Y,Y,2,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14017,-1321,1,0,0,0,Managers,1
5314056,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-15039,-8445,1,1,0,0,Laborers,2
5314062,M,N,N,1,360000,Working,Higher education,Widow,Municipal apartment,-14181,-1564,1,1,0,1,Managers,2
5314127,F,N,Y,0,162000,Pensioner,Secondary / secondary special,Married,House / apartment,-20876,365243,1,0,0,0,,2
5314253,M,N,Y,2,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15116,-682,1,0,0,0,Drivers,4
5314316,M,Y,N,0,336825,State servant,Higher education,Single / not married,House / apartment,-10143,-986,1,0,1,0,Core staff,1
5314543,F,N,N,2,216000,Working,Secondary / secondary special,Single / not married,House / apartment,-11341,-2263,1,1,0,0,Laborers,3
5314733,M,N,Y,0,126000,Working,Higher education,Married,House / apartment,-20592,-6799,1,1,1,0,,2
5315108,F,Y,Y,2,112500,Working,Secondary / secondary special,Married,House / apartment,-14644,-6800,1,1,1,0,Medicine staff,4
5317541,F,N,Y,3,157500,Working,Higher education,Married,House / apartment,-15802,-4382,1,0,0,1,High skill tech staff,5
5317542,F,N,Y,3,157500,Working,Higher education,Married,House / apartment,-15802,-4382,1,0,0,1,High skill tech staff,5
5317613,F,Y,Y,1,180000,Working,Higher education,Civil marriage,House / apartment,-10984,-1460,1,0,0,0,Managers,3
5320130,F,N,N,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-22655,365243,1,0,0,0,,2
5322531,M,Y,N,0,130500,Working,Secondary / secondary special,Married,House / apartment,-16256,-1046,1,0,1,0,Laborers,2
5332032,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-17211,-414,1,0,0,0,Laborers,2
5335911,F,Y,Y,0,270000,Working,Higher education,Married,House / apartment,-15917,-3050,1,1,1,0,Managers,2
5335924,F,N,N,0,202500,Pensioner,Secondary / secondary special,Widow,House / apartment,-20079,-3353,1,0,0,0,,1
5335979,F,N,N,0,112500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-8765,-1831,1,0,0,0,Waiters/barmen staff,1
5336043,F,N,Y,2,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,-14345,-2623,1,1,0,0,Medicine staff,4
5336138,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-20877,-2300,1,0,0,0,Managers,2
5336140,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-20877,-2300,1,0,0,0,Managers,2
5336141,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-20877,-2300,1,0,0,0,Managers,2
5336142,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-20877,-2300,1,0,0,0,Managers,2
5336143,M,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-20877,-2300,1,0,0,0,Managers,2
5336174,F,Y,Y,0,247500,Working,Higher education,Married,With parents,-10589,-1843,1,0,0,0,Sales staff,2
5336256,F,N,N,2,99000,Working,Secondary / secondary special,Married,Office apartment,-11837,-231,1,0,0,0,Accountants,1
5336258,F,N,N,2,99000,Working,Secondary / secondary special,Married,Office apartment,-11837,-231,1,0,0,0,Accountants,4
5336307,M,N,Y,0,135000,Working,Secondary / secondary special,Separated,House / apartment,-17738,-2788,1,0,0,0,Secretaries,1
5336464,F,N,N,0,135000,Pensioner,Secondary / secondary special,Separated,House / apartment,-20588,365243,1,0,1,0,,1
5336467,F,N,N,0,135000,Pensioner,Secondary / secondary special,Separated,House / apartment,-20588,365243,1,0,1,0,,1
5336469,F,N,N,0,135000,Pensioner,Secondary / secondary special,Separated,House / apartment,-20588,365243,1,0,1,0,,1
5336627,F,N,N,0,180000,State servant,Higher education,Married,House / apartment,-15748,-475,1,1,0,0,Accountants,2
5336629,F,N,N,0,180000,State servant,Higher education,Married,House / apartment,-15748,-475,1,1,0,0,Accountants,2
5336720,F,N,N,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-18521,-6411,1,1,1,0,Medicine staff,1
5336722,F,N,N,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-18521,-6411,1,1,1,0,Medicine staff,1
5336782,F,Y,N,0,202500,Working,Higher education,Single / not married,House / apartment,-15746,-840,1,0,1,0,Managers,1
5336849,F,N,N,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18246,-3458,1,0,0,0,Accountants,2
5336892,F,N,N,0,247500,Working,Secondary / secondary special,Separated,House / apartment,-17720,-2301,1,1,1,0,Sales staff,1
5336929,M,Y,N,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-17832,-2148,1,0,1,0,Drivers,1
5336952,F,N,N,0,180000,Commercial associate,Higher education,Civil marriage,With parents,-15329,-202,1,1,1,0,,2
5337056,M,Y,N,0,81000,Working,Secondary / secondary special,Single / not married,House / apartment,-13632,-2698,1,0,0,0,Drivers,1
5342720,F,N,Y,0,130500,Pensioner,Secondary / secondary special,Widow,House / apartment,-23111,365243,1,0,0,0,,1
5342724,F,N,Y,0,130500,Pensioner,Secondary / secondary special,Widow,House / apartment,-23111,365243,1,0,0,0,,1
5342726,F,N,Y,0,130500,Pensioner,Secondary / secondary special,Widow,House / apartment,-23111,365243,1,0,0,0,,1
5343856,F,N,Y,0,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,-17028,-214,1,0,0,0,Sales staff,2
5344083,F,Y,N,0,360000,Working,Secondary / secondary special,Single / not married,House / apartment,-22188,-5875,1,0,0,0,Managers,2
5344135,F,N,N,0,292500,Working,Secondary / secondary special,Single / not married,House / apartment,-20507,-5844,1,0,0,0,Sales staff,1
5344141,M,Y,N,0,130500,Working,Secondary / secondary special,Married,House / apartment,-20690,-12692,1,0,1,0,Security staff,2
5344663,M,Y,Y,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,-12147,-817,1,0,0,0,Drivers,2
5344855,M,Y,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-9707,-2736,1,1,1,1,Laborers,3
5345191,M,Y,Y,1,270000,State servant,Higher education,Married,House / apartment,-15986,-427,1,1,1,0,,3
5345400,M,Y,Y,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,-10071,-1220,1,1,1,0,,1
5345403,M,Y,Y,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,-10071,-1220,1,1,1,0,,1
5345405,M,Y,N,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,-10071,-1220,1,1,1,0,,1
5345407,M,Y,Y,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,-10071,-1220,1,1,1,0,,1
5345802,M,N,Y,2,202500,Working,Secondary / secondary special,Married,House / apartment,-12170,-1950,1,0,0,0,Managers,4
5346024,M,N,Y,0,157500,Working,Higher education,Married,House / apartment,-19466,-4414,1,0,0,0,Accountants,2
5346149,M,N,Y,2,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-10632,-1127,1,0,0,0,Laborers,4
5346150,M,N,N,2,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-10632,-1127,1,0,0,0,Laborers,4
5346151,M,N,Y,2,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-10632,-1127,1,0,0,0,Laborers,4
5346152,M,N,N,2,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-10632,-1127,1,0,0,0,Laborers,4
5346198,M,N,Y,0,72000,Commercial associate,Secondary / secondary special,Married,House / apartment,-21843,-1400,1,0,0,0,Core staff,2
5346206,M,Y,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-9908,-1219,1,0,0,0,Cooking staff,2
5350140,F,Y,N,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-9857,-1548,1,0,1,0,,2
5350204,F,N,N,3,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-12271,-3162,1,1,0,0,Laborers,5
5350205,F,N,N,3,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-12271,-3162,1,1,0,0,Laborers,5
5350211,F,Y,N,1,180000,State servant,Higher education,Married,House / apartment,-14030,-2217,1,0,0,0,Core staff,3
5352482,F,N,Y,0,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,-18711,-5167,1,0,0,0,Sales staff,2
5353472,F,N,N,0,112500,State servant,Higher education,Separated,House / apartment,-18707,-9374,1,1,0,0,Core staff,1
5353475,F,N,N,0,112500,State servant,Higher education,Separated,House / apartment,-18707,-9374,1,1,0,0,Core staff,1
5353491,F,Y,N,1,360000,Commercial associate,Higher education,Single / not married,House / apartment,-13713,-2465,1,1,1,0,Managers,2
5353503,F,Y,N,1,360000,Commercial associate,Higher education,Single / not married,House / apartment,-13713,-2465,1,1,1,0,Managers,2
5353630,M,Y,Y,2,225000,Working,Secondary / secondary special,Married,House / apartment,-16118,-5203,1,0,0,1,Laborers,1
5353658,M,Y,Y,0,81000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10160,-547,1,0,0,0,Laborers,2
5353990,F,Y,N,0,360000,Working,Secondary / secondary special,Married,House / apartment,-22188,-5875,1,0,0,0,Managers,2
5353991,F,Y,N,0,360000,Working,Secondary / secondary special,Single / not married,House / apartment,-22188,-5875,1,0,0,0,Managers,2
5353996,F,Y,N,0,360000,Working,Secondary / secondary special,Married,House / apartment,-22188,-5875,1,0,0,0,Managers,2
5353999,F,Y,N,0,360000,Working,Secondary / secondary special,Married,House / apartment,-22188,-5875,1,0,0,0,Managers,2
5354003,M,Y,N,0,360000,Working,Secondary / secondary special,Married,House / apartment,-22188,-5875,1,0,0,0,Managers,2
5354005,F,Y,N,0,360000,Working,Secondary / secondary special,Married,House / apartment,-22188,-5875,1,0,0,0,Managers,2
5354123,M,Y,Y,1,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,-14563,-1065,1,0,0,0,Laborers,3
5354438,F,N,Y,0,103500,Pensioner,Secondary / secondary special,Widow,House / apartment,-20540,365243,1,0,0,0,,1
5354622,M,N,Y,1,292500,Working,Higher education,Married,House / apartment,-20294,-834,1,0,0,0,Managers,3
5354713,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-21207,-712,1,1,1,0,,2
5354714,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-21207,-712,1,1,1,0,,2
5354715,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-21207,-712,1,1,1,0,,2
5354716,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-21207,-712,1,1,1,0,,2
5354815,F,N,N,2,112500,Working,Secondary / secondary special,Married,House / apartment,-14215,-408,1,0,1,0,Laborers,4
